timestamp,cwnd_before_adj,ack_received,timeout_occurred,loss_indicator,target_cwnd_after_adj
1275,26.0,0,0,0,26.0
1276,26.0,0,0,0,26.0
1277,26.0,0,0,0,26.0
1278,26.0,0,0,0,26.0
1279,26.0,0,0,0,26.0
1280,26.0,0,0,0,26.0
1281,26.0,0,0,0,26.0
1282,26.0,0,0,0,26.0
1283,26.0,0,0,0,26.0
1284,26.0,0,0,0,26.0
1285,26.0,0,0,0,26.0
1286,26.0,0,0,0,26.0
1287,26.0,0,0,0,26.0
1288,26.0,0,0,0,26.0
1289,26.0,0,0,0,26.0
1290,26.0,0,0,0,26.0
1291,26.0,0,0,0,26.0
1292,26.0,0,0,0,26.0
1293,26.0,0,0,0,26.0
1294,26.0,0,0,0,26.0
1295,26.0,0,0,0,26.0
1296,26.0,0,0,0,26.0
1297,26.0,0,0,0,26.0
1298,26.0,0,0,0,26.0
1299,26.0,0,0,0,26.0
1300,26.0,0,0,0,26.0
1301,26.0,0,0,0,26.0
1302,26.0,0,0,0,26.0
1303,26.0,0,0,0,26.0
1304,26.0,0,0,0,26.0
1305,26.0,0,0,0,26.0
1306,26.0,0,0,0,26.0
1307,26.0,0,0,0,26.0
1308,26.0,0,0,0,26.0
1309,26.0,0,0,0,26.0
1310,26.0,0,0,0,26.0
1311,26.0,0,0,0,26.0
1312,26.0,0,0,0,26.0
1313,26.0,0,0,0,26.0
1314,26.0,0,0,0,26.0
1315,26.0,0,0,0,26.0
1316,26.0,0,0,0,26.0
1317,26.0,0,0,0,26.0
1318,26.0,0,0,0,26.0
1319,26.0,0,0,0,26.0
1320,26.0,0,0,0,26.0
1321,26.0,0,0,0,26.0
1322,26.0,0,0,0,26.0
1323,26.0,0,0,0,26.0
1324,26.0,0,0,0,26.0
1325,26.0,0,0,0,26.0
1326,26.0,0,0,0,26.0
1327,26.0,0,0,0,26.0
1328,26.0,0,0,0,26.0
1329,26.0,0,0,0,26.0
1330,26.0,0,0,0,26.0
1331,26.0,0,0,0,26.0
1332,26.0,0,0,0,26.0
1333,26.0,0,0,0,26.0
1334,26.0,0,0,0,26.0
1335,26.0,0,0,0,26.0
1336,26.0,0,0,0,26.0
1337,26.0,0,0,0,26.0
1338,26.0,0,0,0,26.0
1339,26.0,0,0,0,26.0
1340,26.0,0,0,0,26.0
1341,26.0,0,0,0,26.0
1342,26.0,0,0,0,26.0
1343,26.0,0,0,0,26.0
1344,26.0,0,0,0,26.0
1345,26.0,0,0,0,26.0
1346,26.0,0,0,0,26.0
1347,26.0,0,0,0,26.0
1348,26.0,0,0,0,26.0
1349,26.0,0,0,0,26.0
1350,26.0,0,0,0,26.0
1351,26.0,0,0,0,26.0
1352,26.0,0,0,0,26.0
1353,26.0,0,0,0,26.0
1354,26.0,0,0,0,26.0
1355,26.0,0,0,0,26.0
1356,26.0,0,0,0,26.0
1357,26.0,0,0,0,26.0
1358,26.0,0,0,0,26.0
1359,26.0,0,0,0,26.0
1360,26.0,0,0,0,26.0
1361,26.0,0,0,0,26.0
1362,26.0,0,0,0,26.0
1363,26.0,0,0,0,26.0
1364,26.0,0,0,0,26.0
1365,26.0,0,0,0,26.0
1366,26.0,0,0,0,26.0
1367,26.0,0,0,0,26.0
1368,26.0,0,0,0,26.0
1369,26.0,0,0,0,26.0
1370,26.0,0,0,0,26.0
1371,26.0,0,0,0,26.0
1372,26.0,0,0,0,26.0
1373,26.0,0,0,0,26.0
1374,26.0,0,0,0,26.0
1375,26.0,0,0,0,26.0
1376,26.0,0,0,0,26.0
1377,26.0,0,0,0,26.0
1378,26.0,0,0,0,26.0
1379,26.0,0,0,0,26.0
1380,26.0,0,0,0,26.0
1381,26.0,0,0,0,26.0
1382,26.0,0,0,0,26.0
1383,26.0,0,0,0,26.0
1384,26.0,0,0,0,26.0
1385,26.0,0,0,0,26.0
1386,26.0,0,0,0,26.0
1387,26.0,0,0,0,26.0
1388,26.0,0,0,0,26.0
1389,26.0,0,0,0,26.0
1390,26.0,0,0,0,26.0
1391,26.0,0,0,0,26.0
1392,26.0,0,0,0,26.0
1393,26.0,0,0,0,26.0
1394,26.0,0,0,0,26.0
1395,26.0,0,0,0,26.0
1396,26.0,0,0,0,26.0
1397,26.0,0,0,0,26.0
1398,26.0,0,0,0,26.0
1399,26.0,0,0,0,26.0
1400,26.0,0,0,0,26.0
1401,26.0,0,0,0,26.0
1402,26.0,0,0,0,26.0
1403,26.0,0,0,0,26.0
1404,26.0,0,0,0,26.0
1405,26.0,0,0,0,26.0
1406,26.0,0,0,0,26.0
1407,26.0,0,0,0,26.0
1408,26.0,0,0,0,26.0
1409,26.0,0,0,0,26.0
1410,26.0,0,0,0,26.0
1411,26.0,0,0,0,26.0
1412,26.0,0,0,0,26.0
1413,26.0,0,0,0,26.0
1414,26.0,0,0,0,26.0
1415,26.0,0,0,0,26.0
1416,26.0,0,0,0,26.0
1417,26.0,0,0,0,26.0
1418,26.0,0,0,0,26.0
1419,26.0,0,0,0,26.0
1420,26.0,0,0,0,26.0
1421,26.0,0,0,0,26.0
1422,26.0,0,0,0,26.0
1423,26.0,0,0,0,26.0
1424,26.0,0,0,0,26.0
1425,26.0,0,0,0,26.0
1426,26.0,0,0,0,26.0
1427,26.0,0,0,0,26.0
1428,26.0,0,0,0,26.0
1429,26.0,0,0,0,26.0
1430,26.0,0,0,0,26.0
1431,26.0,0,0,0,26.0
1432,26.0,0,0,0,26.0
1433,26.0,0,0,0,26.0
1434,26.0,0,0,0,26.0
1435,26.0,0,0,0,26.0
1436,26.0,0,0,0,26.0
1437,26.0,0,0,0,26.0
1438,26.0,0,0,0,26.0
1439,26.0,0,0,0,26.0
1440,26.0,0,0,0,26.0
1441,26.0,0,0,0,26.0
1442,26.0,0,0,0,26.0
1443,26.0,0,0,0,26.0
1444,26.0,0,0,0,26.0
1445,26.0,0,0,0,26.0
1446,26.0,0,0,0,26.0
1447,26.0,0,0,0,26.0
1448,26.0,0,0,0,26.0
1449,26.0,0,0,0,26.0
1450,26.0,0,0,0,26.0
1451,26.0,0,0,0,26.0
1452,26.0,0,0,0,26.0
1453,26.0,0,0,0,26.0
1454,26.0,0,0,0,26.0
1455,26.0,0,0,0,26.0
1456,26.0,0,0,0,26.0
1457,26.0,0,0,0,26.0
1458,26.0,0,0,0,26.0
1459,26.0,0,0,0,26.0
1460,26.0,0,0,0,26.0
1461,26.0,0,0,0,26.0
1462,26.0,0,0,0,26.0
1463,26.0,0,0,0,26.0
1464,26.0,0,0,0,26.0
1465,26.0,0,0,0,26.0
1466,26.0,0,0,0,26.0
1467,26.0,0,0,0,26.0
1468,26.0,0,0,0,26.0
1469,26.0,0,0,0,26.0
1470,26.0,0,0,0,26.0
1471,26.0,0,0,0,26.0
1472,26.0,0,0,0,26.0
1473,26.0,0,0,0,26.0
1474,26.0,0,0,0,26.0
1475,26.0,0,0,0,26.0
1476,26.0,0,0,0,26.0
1477,26.0,0,0,0,26.0
1478,26.0,0,0,0,26.0
1479,26.0,0,0,0,26.0
1480,26.0,0,0,0,26.0
1481,26.0,0,0,0,26.0
1482,26.0,0,0,0,26.0
1483,26.0,0,0,0,26.0
1484,26.0,0,0,0,26.0
1485,26.0,0,0,0,26.0
1486,26.0,0,0,0,26.0
1487,26.0,0,0,0,26.0
1488,26.0,0,0,0,26.0
1489,26.0,0,0,0,26.0
1490,26.0,0,0,0,26.0
1491,26.0,0,0,0,26.0
1492,26.0,0,0,0,26.0
1493,26.0,0,0,0,26.0
1494,26.0,0,0,0,26.0
1495,26.0,0,0,0,26.0
1496,26.0,0,0,0,26.0
1497,26.0,0,0,0,26.0
1498,26.0,0,0,0,26.0
1499,26.0,0,0,0,26.0
1500,26.0,0,0,0,26.0
